Gene.name Chromosome.scaffold.name p_values p_values_BH p_values_Bonferroni
ENSG00000138587 MNS1 15 0.507353200735007 0.837038819182669 1
ENSG00000103241 FOXF1 16 0.701693541346306 0.837038819182669 1
ENSG00000134571 MYBPC3 11 0.314726134154739 0.822417132811698 1
ENSG00000183486 MX2 21 0.0477764910931797 0.511033357609247 1
ENSG00000024422 EHD2 19 0.74192873455673 0.837038819182669 1
ENSG00000110719 TCIRG1 11 0.838186853032695 0.861499941441754 1
ENSG00000170324 FRMPD2 10 0.947482649030944 0.951597965559613 1
ENSG00000100292 HMOX1 22 0.712566410484484 0.837038819182669 1
ENSG00000198466 ZNF587 19 0.773592201464047 0.837038819182669 1
ENSG00000089225 TBX5 12 0.0586227614138896 0.579690248739095 1
ENSG00000083454 P2RX5 17 0.712566410484484 0.837038819182669 1
ENSG00000165300 SLITRK5 13 0.345905914875498 0.822417132811698 1
ENSG00000070748 CHAT 10 0.10818952214725 0.666043201131218 1
ENSG00000013588 GPRC5A 12 0.712566410484484 0.837038819182669 1
ENSG00000161551 ZNF577 19 0.507353200735007 0.837038819182669 1
ENSG00000075945 KIFAP3 1 0.773592201464047 0.837038819182669 1
ENSG00000182261 NLRP10 11 0.59397065396468 0.837038819182669 1
ENSG00000160801 PTH1R 3 0.712566410484484 0.837038819182669 1
ENSG00000121057 AKAP1 17 0.712566410484484 0.837038819182669 1
ENSG00000133619 KRBA1 7 0.155121748825281 0.812260765256851 1
ENSG00000137261 KIAA0319 6 0.558065998654055 0.837038819182669 1
ENSG00000169220 RGS14 5 0.712566410484484 0.837038819182669 1
ENSG00000144597 EAF1 3 0.712566410484484 0.837038819182669 1
ENSG00000162517 PEF1 1 0.507353200735007 0.837038819182669 1
ENSG00000134982 APC 5 0.461298890901711 0.837038819182669 1
ENSG00000160714 UBE2Q1 1 0.0292036366848242 0.335994535985254 1
ENSG00000253506 NACA2 17 0.308787933302748 0.822417132811698 1
ENSG00000074047 GLI2 2 0.268427652900324 0.822417132811698 1
ENSG00000100226 GTPBP1 22 0.712566410484484 0.837038819182669 1
ENSG00000082258 CCNT2 2 0.773592201464047 0.837038819182669 1
ENSG00000150756 ATPSCKMT 5 0.308787933302748 0.822417132811698 1
ENSG00000137707 BTG4 11 0.308787933302748 0.822417132811698 1
ENSG00000151500 THYN1 11 0.507353200735007 0.837038819182669 1
ENSG00000180758 GPR157 1 0.712566410484484 0.837038819182669 1
ENSG00000238227 TMEM250 9 0.838186853032695 0.861499941441754 1
ENSG00000188508 KRTDAP 19 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000233932 CTXN2 15 0.308787933302748 0.822417132811698 1
ENSG00000239382 ALKBH6 19 0.507353200735007 0.837038819182669 1
ENSG00000135111 TBX3 12 0.494262343836754 0.837038819182669 1
ENSG00000163528 CHCHD4 3 0.308787933302748 0.822417132811698 1
ENSG00000173930 SLCO4C1 5 0.66107117112837 0.837038819182669 1
ENSG00000153443 UBALD1 16 0.0140005348472754 0.187825186539292 1
ENSG00000197345 MRPL21 11 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000070018 LRP6 12 0.846288566075926 0.866154210509684 1
ENSG00000163739 CXCL1 4 0.712566410484484 0.837038819182669 1
ENSG00000179010 MRFAP1 4 0.712566410484484 0.837038819182669 1
ENSG00000078795 PKD2L2 5 0.838186853032695 0.861499941441754 1
ENSG00000179965 ZNF771 16 0.308787933302748 0.822417132811698 1
ENSG00000105048 TNNT1 19 0.773592201464047 0.837038819182669 1
ENSG00000153201 RANBP2 2 0.947482649030944 0.951597965559613 1
ENSG00000148680 HTR7 10 0.308787933302748 0.822417132811698 1
ENSG00000117360 PRPF3 1 0.39513129540638 0.837038819182669 1
ENSG00000198967 OR10Z1 1 0.362522661101181 0.822417132811698 1
ENSG00000240184 PCDHGC3 5 0.10818952214725 0.666043201131218 1
ENSG00000065618 COL17A1 10 0.838186853032695 0.861499941441754 1
ENSG00000204644 ZFP57 6 0.360955773651968 0.822417132811698 1
ENSG00000186474 KLK12 19 0.362522661101181 0.822417132811698 1
ENSG00000146192 FGD2 6 0.712566410484484 0.837038819182669 1
ENSG00000168702 LRP1B 2 0.470623664355962 0.837038819182669 1
ENSG00000172238 ATOH1 4 0.704476250020057 0.837038819182669 1
ENSG00000182793 GSTA5 6 0.712566410484484 0.837038819182669 1
ENSG00000129103 SUMF2 7 0.712566410484484 0.837038819182669 1
ENSG00000205060 SLC35B4 7 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000198483 ANKRD35 1 0.39513129540638 0.837038819182669 1
ENSG00000178935 ZNF552 19 0.507353200735007 0.837038819182669 1
ENSG00000168813 ZNF507 19 0.712566410484484 0.837038819182669 1
ENSG00000133980 VRTN 14 0.773592201464047 0.837038819182669 1
ENSG00000135333 EPHA7 6 0.563754154980903 0.837038819182669 1
ENSG00000130182 ZSCAN10 16 0.73605121590101 0.837038819182669 1
ENSG00000154914 USP43 17 0.844770309137637 0.864847891114421 1
ENSG00000132275 RRP8 11 0.712566410484484 0.837038819182669 1
ENSG00000104723 TUSC3 8 0.66107117112837 0.837038819182669 1
ENSG00000185340 GAS2L1 22 0.362522661101181 0.822417132811698 1
ENSG00000095066 HOOK2 19 0.362522661101181 0.822417132811698 1
ENSG00000162438 CTRC 1 0.712566410484484 0.837038819182669 1
ENSG00000143179 UCK2 1 0.507353200735007 0.837038819182669 1
ENSG00000127399 LRRC61 7 0.0140005348472754 0.187825186539292 1
ENSG00000107669 ATE1 10 0.773592201464047 0.837038819182669 1
ENSG00000152785 BMP3 4 0.308787933302748 0.822417132811698 1
ENSG00000146618 FERD3L 7 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000150510 FAM124A 13 0.164428705364561 0.812260765256851 1
ENSG00000170214 ADRA1B 5 0.362522661101181 0.822417132811698 1
ENSG00000102935 ZNF423 16 0.0466402383194758 0.511033357609247 1
ENSG00000240720 LRRD1 7 0.597733257191955 0.837038819182669 1
ENSG00000099381 SETD1A 16 0.461298890901711 0.837038819182669 1
ENSG00000169302 STK32A 5 0.74192873455673 0.837038819182669 1
ENSG00000033030 ZCCHC8 12 0.851616634200728 0.869119352437352 1
ENSG00000133112 TPT1 13 0.339839630547903 0.822417132811698 1
ENSG00000125633 CCDC93 2 0.304099782987048 0.822417132811698 1
ENSG00000145536 ADAMTS16 5 0.301826524033305 0.822417132811698 1
ENSG00000138696 BMPR1B 4 0.00434459833704894 0.107695329851836 1
ENSG00000136527 TRA2B 3 0.308787933302748 0.822417132811698 1
ENSG00000083799 CYLD 16 0.379113792712275 0.837038819182669 1
ENSG00000141741 MIEN1 17 0.838186853032695 0.861499941441754 1
ENSG00000180210 F2 11 0.773592201464047 0.837038819182669 1
ENSG00000074803 SLC12A1 15 0.658609954197768 0.837038819182669 1
ENSG00000127863 TNFRSF19 13 0.712566410484484 0.837038819182669 1
ENSG00000120899 PTK2B 8 0.704476250020057 0.837038819182669 1
ENSG00000104976 SNAPC2 19 0.773592201464047 0.837038819182669 1
ENSG00000127419 TMEM175 4 0.507353200735007 0.837038819182669 1
ENSG00000154127 UBASH3B 11 0.838186853032695 0.861499941441754 1
ENSG00000139044 B4GALNT3 12 0.281144178074883 0.822417132811698 1
ENSG00000180264 ADGRD2 9 0.627997336092905 0.837038819182669 1
ENSG00000134815 DHX34 19 0.773592201464047 0.837038819182669 1
ENSG00000166394 CYB5R2 11 0.308787933302748 0.822417132811698 1
ENSG00000104722 NEFM 8 0.129367159227971 0.764691679864882 1
ENSG00000188992 LIPI 21 0.838186853032695 0.861499941441754 1
ENSG00000138050 THUMPD2 2 0.704476250020057 0.837038819182669 1
ENSG00000143153 ATP1B1 1 0.712566410484484 0.837038819182669 1
ENSG00000130700 GATA5 20 0.308787933302748 0.822417132811698 1
ENSG00000174915 PTDSS2 11 0.773592201464047 0.837038819182669 1
ENSG00000197838 CYP2A13 19 0.308787933302748 0.822417132811698 1
ENSG00000176495 OR5AN1 11 0.712566410484484 0.837038819182669 1
ENSG00000052126 PLEKHA5 12 0.0165495552846123 0.219143694560407 1
ENSG00000168522 FNTA 8 0.0140005348472754 0.187825186539292 1
ENSG00000123600 METTL8 2 0.130496686192345 0.764691679864882 1
ENSG00000189139 FSCB 14 0.339839630547903 0.822417132811698 1
ENSG00000181009 OR52N5 11 0.308787933302748 0.822417132811698 1
ENSG00000104824 HNRNPL 19 0.338736123640566 0.822417132811698 1
ENSG00000118518 RNF146 6 0.773592201464047 0.837038819182669 1
ENSG00000137834 SMAD6 15 0.838186853032695 0.861499941441754 1
ENSG00000138411 HECW2 2 0.998672613355105 0.998672613355105 1
ENSG00000181444 ZNF467 7 0.0507488567413475 0.529057490686461 1
ENSG00000123360 PDE1B 12 0.308787933302748 0.822417132811698 1
ENSG00000100359 SGSM3 22 0.712566410484484 0.837038819182669 1
ENSG00000101407 TTI1 20 0.879669986961313 0.891577638804659 1
ENSG00000236032 OR5H14 3 0.773592201464047 0.837038819182669 1
ENSG00000130544 ZNF557 19 0.838186853032695 0.861499941441754 1
ENSG00000215203 GRXCR1 4 0.773592201464047 0.837038819182669 1
ENSG00000124523 SIRT5 6 0.308787933302748 0.822417132811698 1
ENSG00000106809 OGN 9 0.712566410484484 0.837038819182669 1
ENSG00000126088 UROD 1 0.712566410484484 0.837038819182669 1
ENSG00000150045 KLRF1 12 0.712566410484484 0.837038819182669 1
ENSG00000153250 RBMS1 2 0.095091273890622 0.666043201131218 1
ENSG00000164885 CDK5 7 0.712566410484484 0.837038819182669 1
ENSG00000139352 ASCL1 12 0.507353200735007 0.837038819182669 1
ENSG00000134955 SLC37A2 11 0.712566410484484 0.837038819182669 1
ENSG00000100196 KDELR3 22 0.773592201464047 0.837038819182669 1
ENSG00000006327 TNFRSF12A 16 0.362522661101181 0.822417132811698 1
ENSG00000145194 ECE2 3 0.73605121590101 0.837038819182669 1
ENSG00000163050 COQ8A 1 0.164428705364561 0.812260765256851 1
ENSG00000119946 CNNM1 10 0.59397065396468 0.837038819182669 1
ENSG00000181195 PENK 8 0.362522661101181 0.822417132811698 1
ENSG00000152556 PFKM 12 0.712566410484484 0.837038819182669 1
ENSG00000129009 ISLR 15 0.773592201464047 0.837038819182669 1
ENSG00000163288 GABRB1 4 0.507353200735007 0.837038819182669 1
ENSG00000164796 CSMD3 8 0.387106630612499 0.837038819182669 1
ENSG00000058063 ATP11B 3 0.308787933302748 0.822417132811698 1
ENSG00000070614 NDST1 5 0.39513129540638 0.837038819182669 1
ENSG00000159961 OR3A3 17 0.712566410484484 0.837038819182669 1
ENSG00000240764 PCDHGC5 5 0.701693541346306 0.837038819182669 1
ENSG00000186395 KRT10 17 0.712566410484484 0.837038819182669 1
ENSG00000256713 PGA5 11 0.712566410484484 0.837038819182669 1
ENSG00000170374 SP7 12 0.712566410484484 0.837038819182669 1
ENSG00000168546 GFRA2 8 0.507353200735007 0.837038819182669 1
ENSG00000138942 RNF185 22 0.0140005348472754 0.187825186539292 1
ENSG00000006125 AP2B1 17 0.74192873455673 0.837038819182669 1
ENSG00000137198 GMPR 6 0.74192873455673 0.837038819182669 1
ENSG00000144410 CPO 2 0.164428705364561 0.812260765256851 1
ENSG00000137776 SLTM 15 0.948270932605415 0.951597965559613 1
ENSG00000028203 VEZT 12 0.164428705364561 0.812260765256851 1
ENSG00000174013 FBXO45 3 0.712566410484484 0.837038819182669 1
ENSG00000131016 AKAP12 6 0.223696479017962 0.822417132811698 1
ENSG00000104164 BLOC1S6 15 0.298171147475096 0.822417132811698 1
ENSG00000140948 ZCCHC14 16 0.564269597386149 0.837038819182669 1
ENSG00000197879 MYO1C 17 0.637668010055734 0.837038819182669 1
ENSG00000104973 MED25 19 0.838186853032695 0.861499941441754 1
ENSG00000163430 FSTL1 3 0.838186853032695 0.861499941441754 1
ENSG00000166391 MOGAT2 11 0.773592201464047 0.837038819182669 1
ENSG00000176142 TMEM39A 3 0.701693541346306 0.837038819182669 1
ENSG00000154240 CEP112 17 0.10818952214725 0.666043201131218 1
ENSG00000108786 HSD17B1 17 0.308787933302748 0.822417132811698 1
ENSG00000115590 IL1R2 2 0.10818952214725 0.666043201131218 1
ENSG00000171984 SHLD1 20 0.712566410484484 0.837038819182669 1
ENSG00000137441 FGFBP2 4 0.712566410484484 0.837038819182669 1
ENSG00000179119 SPTY2D1 11 0.39513129540638 0.837038819182669 1
ENSG00000022567 SLC45A4 8 0.507353200735007 0.837038819182669 1
ENSG00000005187 ACSM3 16 0.164428705364561 0.812260765256851 1
ENSG00000203859 HSD3B2 1 0.10818952214725 0.666043201131218 1
ENSG00000240303 ACAD11 3 0.308787933302748 0.822417132811698 1
ENSG00000047315 POLR2B 4 0.0587756702798187 0.579690248739095 1
ENSG00000047849 MAP4 3 0.373272004562057 0.837038819182669 1
ENSG00000160695 VPS11 11 0.773592201464047 0.837038819182669 1
ENSG00000125498 KIR2DL1 19 0.356859325552191 0.822417132811698 1
ENSG00000151623 NR3C2 4 0.526325884752941 0.837038819182669 1
ENSG00000062650 WAPL 10 0.701693541346306 0.837038819182669 1
ENSG00000170412 GPRC5C 17 0.308787933302748 0.822417132811698 1
ENSG00000170605 OR9K2 12 0.838186853032695 0.861499941441754 1
ENSG00000099810 MTAP 9 0.712566410484484 0.837038819182669 1
ENSG00000100207 TCF20 22 0.73605121590101 0.837038819182669 1
ENSG00000197283 SYNGAP1 6 0.704476250020057 0.837038819182669 1
ENSG00000213625 LEPROT 1 0.308787933302748 0.822417132811698 1
ENSG00000136856 SLC2A8 9 0.507353200735007 0.837038819182669 1
ENSG00000160613 PCSK7 11 0.308787933302748 0.822417132811698 1
ENSG00000167637 ZNF283 19 0.773592201464047 0.837038819182669 1
ENSG00000171016 PYGO1 15 0.712566410484484 0.837038819182669 1
ENSG00000136732 GYPC 2 0.712566410484484 0.837038819182669 1
ENSG00000203867 RBM20 10 0.223696479017962 0.822417132811698 1
ENSG00000258405 ZNF578 19 0.242879589764998 0.822417132811698 1
ENSG00000139567 ACVRL1 12 0.095091273890622 0.666043201131218 1
ENSG00000121749 TBC1D15 12 0.597733257191955 0.837038819182669 1
ENSG00000186439 TRDN 6 0.627997336092905 0.837038819182669 1
ENSG00000205922 ONECUT3 19 0.164428705364561 0.812260765256851 1
ENSG00000008294 SPAG9 17 0.879669986961313 0.891577638804659 1
ENSG00000115289 PCGF1 2 0.308787933302748 0.822417132811698 1
ENSG00000198467 TPM2 9 0.0140005348472754 0.187825186539292 1
ENSG00000132670 PTPRA 20 0.164428705364561 0.812260765256851 1
ENSG00000070831 CDC42 1 0.712566410484484 0.837038819182669 1
ENSG00000204525 HLA-C 6 0.943610051900765 0.951597965559613 1
ENSG00000240445 FOXO3B 17 0.507353200735007 0.837038819182669 1
ENSG00000044524 EPHA3 3 0.350663149077821 0.822417132811698 1
ENSG00000078295 ADCY2 5 0.434056467319747 0.837038819182669 1
ENSG00000084710 EFR3B 2 0.73605121590101 0.837038819182669 1
ENSG00000179922 ZNF784 19 0.59397065396468 0.837038819182669 1
ENSG00000145220 LYAR 4 0.095091273890622 0.666043201131218 1
ENSG00000162594 IL23R 1 0.773592201464047 0.837038819182669 1
ENSG00000135175 OCM2 7 0.597733257191955 0.837038819182669 1
ENSG00000134265 NAPG 18 0.712566410484484 0.837038819182669 1
ENSG00000142507 PSMB6 17 0.773592201464047 0.837038819182669 1
ENSG00000147324 MFHAS1 8 0.404920178876271 0.837038819182669 1
ENSG00000110492 MDK 11 0.773592201464047 0.837038819182669 1
ENSG00000205420 KRT6A 12 0.563754154980903 0.837038819182669 1
ENSG00000128602 SMO 7 0.362522661101181 0.822417132811698 1
ENSG00000171189 GRIK1 21 0.137420992745455 0.764691679864882 1
ENSG00000178445 GLDC 9 0.45929814300446 0.837038819182669 1
ENSG00000181004 BBS12 4 0.0140005348472754 0.187825186539292 1
ENSG00000118495 PLAGL1 6 0.095091273890622 0.666043201131218 1
ENSG00000174326 SLC16A11 17 0.773592201464047 0.837038819182669 1
ENSG00000156162 DPY19L4 8 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000116830 TTF2 1 0.712566410484484 0.837038819182669 1
ENSG00000120451 SNX19 11 0.838186853032695 0.861499941441754 1
ENSG00000143486 EIF2D 1 0.712566410484484 0.837038819182669 1
ENSG00000145901 TNIP1 5 0.712566410484484 0.837038819182669 1
ENSG00000149313 AASDHPPT 11 0.10818952214725 0.666043201131218 1
ENSG00000151790 TDO2 4 0.164428705364561 0.812260765256851 1
ENSG00000173705 SUSD5 3 0.097526963535748 0.666043201131218 1
ENSG00000133020 MYH8 17 0.745985084569086 0.837038819182669 1
ENSG00000168131 OR2B2 6 0.712566410484484 0.837038819182669 1
ENSG00000135469 COQ10A 12 0.712566410484484 0.837038819182669 1
ENSG00000250722 SELENOP 5 0.308787933302748 0.822417132811698 1
ENSG00000213676 ATF6B 6 0.73605121590101 0.837038819182669 1
ENSG00000112297 CRYBG1 6 0.548703625625844 0.837038819182669 1
ENSG00000166311 SMPD1 11 0.095091273890622 0.666043201131218 1
ENSG00000140043 PTGR2 14 0.308787933302748 0.822417132811698 1
ENSG00000166887 VPS39 15 0.947482649030944 0.951597965559613 1
ENSG00000109475 RPL34 4 0.308787933302748 0.822417132811698 1
ENSG00000153237 CCDC148 2 0.164428705364561 0.812260765256851 1
ENSG00000006016 CRLF1 19 0.0512742942515513 0.529057490686461 1
ENSG00000125508 SRMS 20 0.712566410484484 0.837038819182669 1
ENSG00000115484 CCT4 2 0.712566410484484 0.837038819182669 1
ENSG00000150394 CDH8 16 0.704481467226471 0.837038819182669 1
ENSG00000188629 ZNF177 19 0.507353200735007 0.837038819182669 1
ENSG00000143811 PYCR2 1 0.0140005348472754 0.187825186539292 1
ENSG00000143919 CAMKMT 2 0.712566410484484 0.837038819182669 1
ENSG00000066056 TIE1 1 0.27344819622232 0.822417132811698 1
ENSG00000167601 AXL 19 0.45929814300446 0.837038819182669 1
ENSG00000142606 MMEL1 1 0.540227344369403 0.837038819182669 1
ENSG00000065308 TRAM2 6 0.838186853032695 0.861499941441754 1
ENSG00000188984 AADACL3 1 0.25659897931549 0.822417132811698 1
ENSG00000159111 MRPL10 17 0.712566410484484 0.837038819182669 1
ENSG00000107537 PHYH 10 0.507353200735007 0.837038819182669 1
ENSG00000157077 ZFYVE9 1 0.340767735213897 0.822417132811698 1
ENSG00000198844 ARHGEF15 17 0.193464728241288 0.822417132811698 1
ENSG00000185614 INKA1 3 0.095091273890622 0.666043201131218 1
ENSG00000054690 PLEKHH1 14 0.773592201464047 0.837038819182669 1
ENSG00000122390 NAA60 16 0.507353200735007 0.837038819182669 1
ENSG00000043514 TRIT1 1 0.773592201464047 0.837038819182669 1
ENSG00000174989 FBXW8 12 0.507353200735007 0.837038819182669 1
ENSG00000074582 BCS1L 2 0.712566410484484 0.837038819182669 1
ENSG00000243710 CFAP57 1 0.362522661101181 0.822417132811698 1
ENSG00000182676 PPP1R27 17 0.712566410484484 0.837038819182669 1
ENSG00000134363 FST 5 0.308787933302748 0.822417132811698 1
ENSG00000153714 LURAP1L 9 0.507353200735007 0.837038819182669 1
ENSG00000165959 CLMN 14 0.10818952214725 0.666043201131218 1
ENSG00000064545 TMEM161A 19 0.298171147475096 0.822417132811698 1
ENSG00000087206 UIMC1 5 0.0140005348472754 0.187825186539292 1
ENSG00000137462 TLR2 4 0.74192873455673 0.837038819182669 1
ENSG00000196189 SEMA4A 1 0.39513129540638 0.837038819182669 1
ENSG00000168917 SLC35G2 3 0.308787933302748 0.822417132811698 1
ENSG00000115827 DCAF17 2 0.712566410484484 0.837038819182669 1
ENSG00000113209 PCDHB5 5 0.704476250020057 0.837038819182669 1
ENSG00000115806 GORASP2 2 0.712566410484484 0.837038819182669 1
ENSG00000137486 ARRB1 11 0.773592201464047 0.837038819182669 1
ENSG00000107611 CUBN 10 0.534692786380955 0.837038819182669 1
ENSG00000126106 TMEM53 1 0.773592201464047 0.837038819182669 1
ENSG00000170442 KRT86 12 0.838186853032695 0.861499941441754 1
ENSG00000112137 PHACTR1 6 0.308787933302748 0.822417132811698 1
ENSG00000152454 ZNF256 19 0.10818952214725 0.666043201131218 1
ENSG00000172765 TMCC1 3 0.553540931338052 0.837038819182669 1
ENSG00000205279 CTXN3 5 0.360955773651968 0.822417132811698 1
ENSG00000180432 CYP8B1 3 0.360955773651968 0.822417132811698 1
ENSG00000170921 TANC2 17 0.190682498627151 0.822417132811698 1
ENSG00000149929 HIRIP3 16 0.308787933302748 0.822417132811698 1
ENSG00000106603 COA1 7 0.308787933302748 0.822417132811698 1
ENSG00000120318 ARAP3 5 0.704476250020057 0.837038819182669 1
ENSG00000104324 CPQ 8 0.362522661101181 0.822417132811698 1
ENSG00000173327 MAP3K11 11 0.308787933302748 0.822417132811698 1
ENSG00000110455 ACCS 11 0.164428705364561 0.812260765256851 1
ENSG00000259030 FPGT-TNNI3K 1 0.324471828485433 0.822417132811698 1
ENSG00000111641 NOP2 12 0.597733257191955 0.837038819182669 1
ENSG00000018280 SLC11A1 2 0.838186853032695 0.861499941441754 1
ENSG00000082146 STRADB 2 0.712566410484484 0.837038819182669 1
ENSG00000074410 CA12 15 0.73605121590101 0.837038819182669 1
ENSG00000104689 TNFRSF10A 8 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000174705 SH3PXD2B 5 0.563754154980903 0.837038819182669 1
ENSG00000175175 PPM1E 17 0.155121748825281 0.812260765256851 1
ENSG00000241595 KRTAP9-4 17 0.308787933302748 0.822417132811698 1
ENSG00000125246 CLYBL 13 0.712566410484484 0.837038819182669 1
ENSG00000095585 BLNK 10 0.712566410484484 0.837038819182669 1
ENSG00000154258 ABCA9 17 0.419125074120789 0.837038819182669 1
ENSG00000176919 C8G 9 0.39513129540638 0.837038819182669 1
ENSG00000186451 SPATA12 3 0.712566410484484 0.837038819182669 1
ENSG00000048140 TSPAN17 5 0.712566410484484 0.837038819182669 1
ENSG00000130529 TRPM4 19 0.242879589764998 0.822417132811698 1
ENSG00000183960 KCNH8 3 0.41207654272517 0.837038819182669 1
ENSG00000111490 TBC1D30 12 0.712566410484484 0.837038819182669 1
ENSG00000173114 LRRN3 7 0.580631876222178 0.837038819182669 1
ENSG00000214435 AS3MT 10 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000071073 MGAT4A 2 0.308787933302748 0.822417132811698 1
ENSG00000115548 KDM3A 2 0.507353200735007 0.837038819182669 1
ENSG00000178209 PLEC 8 0.0399785621324123 0.44841836631814 1
ENSG00000178021 TSPYL6 2 0.507353200735007 0.837038819182669 1
ENSG00000182634 OR10G7 11 0.00580542805488638 0.134125083381147 1
ENSG00000121964 GTDC1 2 0.308787933302748 0.822417132811698 1
ENSG00000119596 YLPM1 14 0.783175160094232 0.845744013026325 1
ENSG00000135912 TTLL4 2 0.39513129540638 0.837038819182669 1
ENSG00000086232 EIF2AK1 7 0.164428705364561 0.812260765256851 1
ENSG00000154162 CDH12 5 0.418731156323725 0.837038819182669 1
ENSG00000189057 FAM111B 11 0.308787933302748 0.822417132811698 1
ENSG00000107242 PIP5K1B 9 0.712566410484484 0.837038819182669 1
ENSG00000165807 PPP1R36 14 0.507353200735007 0.837038819182669 1
ENSG00000090612 ZNF268 12 0.838186853032695 0.861499941441754 1
ENSG00000179115 FARSA 19 0.712566410484484 0.837038819182669 1
ENSG00000100731 PCNX1 14 0.360955773651968 0.822417132811698 1
ENSG00000168077 SCARA3 8 0.39513129540638 0.837038819182669 1
ENSG00000100483 VCPKMT 14 0.507353200735007 0.837038819182669 1
ENSG00000089116 LHX5 12 0.712566410484484 0.837038819182669 1
ENSG00000156374 PCGF6 10 0.773592201464047 0.837038819182669 1
ENSG00000157445 CACNA2D3 3 0.53678698139365 0.837038819182669 1
ENSG00000185736 ADARB2 10 0.00449256862379518 0.110014082001532 1
ENSG00000066654 THUMPD1 16 0.838186853032695 0.861499941441754 1
ENSG00000141854 MISP3 19 0.308787933302748 0.822417132811698 1
ENSG00000181867 FTMT 5 0.540227344369403 0.837038819182669 1
ENSG00000100351 GRAP2 22 0.712566410484484 0.837038819182669 1
ENSG00000161558 TMEM143 19 0.597733257191955 0.837038819182669 1
ENSG00000164300 SERINC5 5 0.308787933302748 0.822417132811698 1
ENSG00000049618 ARID1B 6 0.34034443640337 0.822417132811698 1
ENSG00000117560 FASLG 1 0.73605121590101 0.837038819182669 1
ENSG00000119139 TJP2 9 0.137420992745455 0.764691679864882 1
ENSG00000147454 SLC25A37 8 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000116783 TNNI3K 1 0.395355867484298 0.837038819182669 1
ENSG00000137942 FNBP1L 1 0.59397065396468 0.837038819182669 1
ENSG00000130816 DNMT1 19 0.182268662527685 0.822417132811698 1
ENSG00000172689 MS4A10 11 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000164889 SLC4A2 7 0.25659897931549 0.822417132811698 1
ENSG00000205531 NAP1L4 11 0.773592201464047 0.837038819182669 1
ENSG00000196365 LONP1 19 0.553540931338052 0.837038819182669 1
ENSG00000236396 SLC35G4 18 0.507353200735007 0.837038819182669 1
ENSG00000172673 THEMIS 6 0.25659897931549 0.822417132811698 1
ENSG00000168303 MPLKIP 7 0.712566410484484 0.837038819182669 1
ENSG00000108064 TFAM 10 0.73605121590101 0.837038819182669 1
ENSG00000198952 SMG5 1 0.137420992745455 0.764691679864882 1
ENSG00000205221 VIT 2 0.339839630547903 0.822417132811698 1
ENSG00000087245 MMP2 16 0.732682437140283 0.837038819182669 1
ENSG00000198189 HSD17B11 4 0.728769648822186 0.837038819182669 1
ENSG00000198105 ZNF248 10 0.0477764910931797 0.511033357609247 1
ENSG00000121775 TMEM39B 1 0.838186853032695 0.861499941441754 1
ENSG00000262664 OVCA2 17 0.308787933302748 0.822417132811698 1
ENSG00000149474 KAT14 20 0.000194089876169382 0.00520765350675109 1
ENSG00000174948 GPR149 3 0.899332117185895 0.910215754272858 1
ENSG00000198104 OR2T6 1 0.507353200735007 0.837038819182669 1
ENSG00000174567 GOLT1A 1 0.308787933302748 0.822417132811698 1
ENSG00000166797 CIAO2A 15 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000204314 PRRT1 6 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000131196 NFATC1 18 0.712566410484484 0.837038819182669 1
ENSG00000137288 UQCC2 6 0.712566410484484 0.837038819182669 1
ENSG00000136451 VEZF1 17 0.838186853032695 0.861499941441754 1
ENSG00000083857 FAT1 4 0.311234233842604 0.822417132811698 1
ENSG00000171298 GAA 17 0.507353200735007 0.837038819182669 1
ENSG00000171858 RPS21 20 0.095091273890622 0.666043201131218 1
ENSG00000169427 KCNK9 8 0.308787933302748 0.822417132811698 1
ENSG00000221938 OR2A14 7 0.362522661101181 0.822417132811698 1
ENSG00000168874 ATOH8 2 0.773592201464047 0.837038819182669 1
ENSG00000144488 ESPNL 2 0.0331233657050948 0.37446423157989 1
ENSG00000134253 TRIM45 1 0.712566410484484 0.837038819182669 1
ENSG00000160973 FOXH1 8 0.712566410484484 0.837038819182669 1
ENSG00000106052 TAX1BP1 7 0.097526963535748 0.666043201131218 1
ENSG00000123454 DBH 9 0.178270614580481 0.822417132811698 1
ENSG00000185674 LYG2 2 0.507353200735007 0.837038819182669 1
ENSG00000163818 LZTFL1 3 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000132854 KANK4 1 0.73605121590101 0.837038819182669 1
ENSG00000178814 OPLAH 8 0.242879589764998 0.822417132811698 1
ENSG00000169035 KLK7 19 0.507353200735007 0.837038819182669 1
